SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT	ORF
1_upper_euphotic	PWY-5703	urea degradation I	2	2	3	1_upper_euphotic_7068_0
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_417_0
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_6574_1
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_4132_0
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_317_1
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_5072_0
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_5901_0
1_upper_euphotic	PWY-0	putrescine degradation III	4	1	7	1_upper_euphotic_552_0
1_upper_euphotic	CRNFORCAT-PWY	creatinine degradation I	4	2	3	1_upper_euphotic_7410_0
1_upper_euphotic	CRNFORCAT-PWY	creatinine degradation I	4	2	3	1_upper_euphotic_5105_1
1_upper_euphotic	CRNFORCAT-PWY	creatinine degradation I	4	2	3	1_upper_euphotic_22_0
1_upper_euphotic	PWY-4722	creatinine degradation II	5	2	3	1_upper_euphotic_7410_0
1_upper_euphotic	PWY-4722	creatinine degradation II	5	2	3	1_upper_euphotic_5105_1
1_upper_euphotic	PWY-4722	creatinine degradation II	5	2	3	1_upper_euphotic_7452_0
1_upper_euphotic	CARNMET-PWY	carnitine degradation I	4	1	1	1_upper_euphotic_7425_0
1_upper_euphotic	PWY-5698	allantoin degradation to ureidoglycolate II (ammonia producing)	3	1	2	1_upper_euphotic_4876_0
1_upper_euphotic	PWY-5698	allantoin degradation to ureidoglycolate II (ammonia producing)	3	1	2	1_upper_euphotic_3204_0
1_upper_euphotic	PWY-5022	4-aminobutyrate degradation V	8	2	2	1_upper_euphotic_5953_0
1_upper_euphotic	PWY-5022	4-aminobutyrate degradation V	8	2	2	1_upper_euphotic_5292_1
1_upper_euphotic	P561-PWY	stachydrine degradation	2	1	1	1_upper_euphotic_1931_0
1_upper_euphotic	PWY-40	putrescine biosynthesis I	2	1	2	1_upper_euphotic_1238_0
1_upper_euphotic	PWY-40	putrescine biosynthesis I	2	1	2	1_upper_euphotic_2301_0
1_upper_euphotic	PWY1F-353	glycine betaine biosynthesis III (plants)	3	2	2	1_upper_euphotic_3793_0
1_upper_euphotic	PWY1F-353	glycine betaine biosynthesis III (plants)	3	2	2	1_upper_euphotic_5723_0
1_upper_euphotic	BETSYN-PWY	glycine betaine biosynthesis I (Gram-negative bacteria)	2	2	2	1_upper_euphotic_3793_0
1_upper_euphotic	BETSYN-PWY	glycine betaine biosynthesis I (Gram-negative bacteria)	2	2	2	1_upper_euphotic_5723_0
1_upper_euphotic	CHOLINE-BETAINE-ANA-PWY	choline degradation I	2	2	2	1_upper_euphotic_3793_0
1_upper_euphotic	CHOLINE-BETAINE-ANA-PWY	choline degradation I	2	2	2	1_upper_euphotic_5723_0
1_upper_euphotic	PWY0-823	arginine degradation III (arginine decarboxylase/agmatinase pathway)	2	1	2	1_upper_euphotic_1238_0
1_upper_euphotic	PWY0-823	arginine degradation III (arginine decarboxylase/agmatinase pathway)	2	1	2	1_upper_euphotic_2301_0
1_upper_euphotic	PWY-5695	urate biosynthesis/inosine 5-phosphate degradation	4	2	3	1_upper_euphotic_3748_0
1_upper_euphotic	PWY-5695	urate biosynthesis/inosine 5-phosphate degradation	4	2	3	1_upper_euphotic_1450_1
1_upper_euphotic	PWY-5695	urate biosynthesis/inosine 5-phosphate degradation	4	2	3	1_upper_euphotic_440_0
1_upper_euphotic	PWY0-163	salvage pathways of pyrimidine ribonucleotides	8	2	5	1_upper_euphotic_7197_1
1_upper_euphotic	PWY0-163	salvage pathways of pyrimidine ribonucleotides	8	2	5	1_upper_euphotic_1505_0
1_upper_euphotic	PWY0-163	salvage pathways of pyrimidine ribonucleotides	8	2	5	1_upper_euphotic_4331_2
1_upper_euphotic	PWY0-163	salvage pathways of pyrimidine ribonucleotides	8	2	5	1_upper_euphotic_60_0
1_upper_euphotic	PWY0-163	salvage pathways of pyrimidine ribonucleotides	8	2	5	1_upper_euphotic_5111_0
1_upper_euphotic	PWY0-181	salvage pathways of pyrimidine deoxyribonucleotides	5	2	2	1_upper_euphotic_6214_1
1_upper_euphotic	PWY0-181	salvage pathways of pyrimidine deoxyribonucleotides	5	2	2	1_upper_euphotic_6617_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_7614_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_389_1
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_4350_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_509_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_646_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_6906_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_1532_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_1903_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_1903_1
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_6217_0
1_upper_euphotic	PWY-5686	uridine-5-phosphate biosynthesis	6	4	11	1_upper_euphotic_798_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_650_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_6115_1
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_1505_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_4244_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_4331_2
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_4984_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_376_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_60_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_1342_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_4311_1
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_1914_0
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_6628_1
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_5259_1
1_upper_euphotic	PWY0-166	pyrimidine deoxyribonucleotides de novo biosynthesis I	13	8	16	1_upper_euphotic_5111_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_7587_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_650_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_1505_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_4331_2
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_5012_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_4984_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_60_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_1342_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_4311_1
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_1914_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_1660_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_4609_0
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_5259_1
1_upper_euphotic	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis II	14	9	16	1_upper_euphotic_5111_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_1505_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_4331_2
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_3629_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_60_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_6977_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_6121_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_5192_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_7403_0
1_upper_euphotic	PWY-5687	pyrimidine ribonucleotides interconversion	11	5	9	1_upper_euphotic_5111_0
1_upper_euphotic	PWY-6599	guanine and guanosine salvage II	2	1	3	1_upper_euphotic_7197_0
1_upper_euphotic	PWY-6599	guanine and guanosine salvage II	2	1	3	1_upper_euphotic_1280_1
1_upper_euphotic	PWY-6599	guanine and guanosine salvage II	2	1	3	1_upper_euphotic_4955_1
1_upper_euphotic	PWY-6620	guanine and guanosine salvage I	2	1	3	1_upper_euphotic_7197_0
1_upper_euphotic	PWY-6620	guanine and guanosine salvage I	2	1	3	1_upper_euphotic_1280_1
1_upper_euphotic	PWY-6620	guanine and guanosine salvage I	2	1	3	1_upper_euphotic_4955_1
1_upper_euphotic	PWY-6610	adenine and adenosine salvage IV	3	2	4	1_upper_euphotic_6305_0
1_upper_euphotic	PWY-6610	adenine and adenosine salvage IV	3	2	4	1_upper_euphotic_7197_0
1_upper_euphotic	PWY-6610	adenine and adenosine salvage IV	3	2	4	1_upper_euphotic_1280_1
1_upper_euphotic	PWY-6610	adenine and adenosine salvage IV	3	2	4	1_upper_euphotic_4955_1
1_upper_euphotic	SALVPURINE2-PWY	xanthine and xanthosine salvage	2	1	1	1_upper_euphotic_4955_1
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_6214_1
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_7197_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_6617_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_6115_1
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_7197_1
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_4244_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_1280_1
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_4984_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_376_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_860_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_1342_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_4955_1
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_5192_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_476_0
1_upper_euphotic	P1-PWY	purine and pyrimidine metabolism	17	8	15	1_upper_euphotic_6628_1
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_6143_1
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_3633_0
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_250_1
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_5750_0
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_7414_1
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_5568_0
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_4336_0
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_7414_0
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_6566_1
1_upper_euphotic	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	10	1_upper_euphotic_7491_0
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_6143_1
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_3633_0
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_250_1
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_5750_0
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_7414_1
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_5568_0
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_4336_0
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_7414_0
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_6566_1
1_upper_euphotic	PWY-6124	inosine-5-phosphate biosynthesis II	5	3	10	1_upper_euphotic_7491_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_1396_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6187_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_591_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6143_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_7806_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_4185_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_3633_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_1505_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_3126_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_3126_2
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_323_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_4331_2
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_4894_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_2418_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_5750_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6647_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6904_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_5568_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_60_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_224_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6558_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_7414_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_860_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_3506_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_4311_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6566_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_7016_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_3429_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_5020_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_362_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6498_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_2_1
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6285_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_476_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_7491_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_7392_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_5111_0
1_upper_euphotic	PWY-6126	adenosine nucleotides de novo biosynthesis	8	6	38	1_upper_euphotic_6136_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_7754_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_3748_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_5741_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_6052_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_5798_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_3510_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_1505_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_4331_2
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_5803_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_60_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_440_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_2733_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_6613_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_3510_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_5737_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_7194_2
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_4311_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_7798_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_5734_1
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_678_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_3625_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_2254_0
1_upper_euphotic	PWY-6125	guanosine nucleotides de novo biosynthesis	9	6	23	1_upper_euphotic_5111_0
1_upper_euphotic	PWY-6700	queuosine biosynthesis	4	3	5	1_upper_euphotic_6569_1
1_upper_euphotic	PWY-6700	queuosine biosynthesis	4	3	5	1_upper_euphotic_6501_0
1_upper_euphotic	PWY-6700	queuosine biosynthesis	4	3	5	1_upper_euphotic_7805_1
1_upper_euphotic	PWY-6700	queuosine biosynthesis	4	3	5	1_upper_euphotic_1533_1
1_upper_euphotic	PWY-6700	queuosine biosynthesis	4	3	5	1_upper_euphotic_4666_0
1_upper_euphotic	PWY0-1479	tRNA processing pathway I	10	5	4	1_upper_euphotic_3437_1
1_upper_euphotic	PWY0-1479	tRNA processing pathway I	10	5	4	1_upper_euphotic_38_0
1_upper_euphotic	PWY0-1479	tRNA processing pathway I	10	5	4	1_upper_euphotic_3658_0
1_upper_euphotic	PWY0-1479	tRNA processing pathway I	10	5	4	1_upper_euphotic_7048_1
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_7080_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_3852_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_3213_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_7308_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_7781_1
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_665_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_2916_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_1283_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_6866_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_6057_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_1487_1
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_3844_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_6131_0
1_upper_euphotic	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	4	14	1_upper_euphotic_2424_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_7080_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_3852_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_3213_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_7308_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_7781_1
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_665_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_2916_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_1283_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_6866_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_6057_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_1487_1
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_3844_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_6131_0
1_upper_euphotic	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	4	14	1_upper_euphotic_2424_0
1_upper_euphotic	PWY-6405	Rapoport-Luebering glycolytic shunt	3	1	3	1_upper_euphotic_1908_1
1_upper_euphotic	PWY-6405	Rapoport-Luebering glycolytic shunt	3	1	3	1_upper_euphotic_564_1
1_upper_euphotic	PWY-6405	Rapoport-Luebering glycolytic shunt	3	1	3	1_upper_euphotic_3766_0
1_upper_euphotic	PPGPPMET-PWY	ppGpp biosynthesis	6	2	6	1_upper_euphotic_1505_0
1_upper_euphotic	PPGPPMET-PWY	ppGpp biosynthesis	6	2	6	1_upper_euphotic_4331_2
1_upper_euphotic	PPGPPMET-PWY	ppGpp biosynthesis	6	2	6	1_upper_euphotic_60_0
1_upper_euphotic	PPGPPMET-PWY	ppGpp biosynthesis	6	2	6	1_upper_euphotic_2070_0
1_upper_euphotic	PPGPPMET-PWY	ppGpp biosynthesis	6	2	6	1_upper_euphotic_2668_0
1_upper_euphotic	PPGPPMET-PWY	ppGpp biosynthesis	6	2	6	1_upper_euphotic_5111_0
1_upper_euphotic	PWY-6032	cardenolide biosynthesis	5	1	2	1_upper_euphotic_6064_0
1_upper_euphotic	PWY-6032	cardenolide biosynthesis	5	1	2	1_upper_euphotic_5682_0
1_upper_euphotic	PWY-5669	phosphatidylethanolamine biosynthesis I	2	2	3	1_upper_euphotic_1322_1
1_upper_euphotic	PWY-5669	phosphatidylethanolamine biosynthesis I	2	2	3	1_upper_euphotic_1032_1
